,User,Tweets,Country,category,likes,date
3240,JoeBiden,many republicans called bipartisan infrastructure program socialist asked money cant make stuff,USA,Politics & Government,3732,2022-11-30 17:33:45+00:00
3241,JoeBiden,last year family four saved average 2400 american rescue plan signed law inflation reduction act locks place lower health care premiums millions families get coverage affordable care act,USA,Health,3724,2022-11-30 12:53:48+00:00
3242,JoeBiden,united states must lead world producing semiconductor chips chips science act going make sure,USA,Science & Mathematics,3663,2022-11-30 02:15:46+00:00
3243,JoeBiden,extreme maga republican senator ron johnson wants put social security medicare chopping block every year guy never gives never give either,USA,Politics & Government,3534,2022-11-30 02:15:46+00:00
3244,JoeBiden,sending people prison possessing marijuana upended many lives incarcerated people conduct many states longer prohibit thats address clear racial disparities around prosecution conviction today start right wrongs,USA,Society & Culture,3517,2022-11-29 22:36:19+00:00
3245,JoeBiden,chips science act makes historic investments companies build advanced manufacturing facilities america ibm investing 20 billion design manufacture semiconductors mainframe technology quantum computers,USA,Science & Mathematics,3504,2022-11-29 20:43:30+00:00
3246,JoeBiden,many lives upended failed approach marijuana today announced pardon prior federal offenses simple possession marijuana urged governors asked hhs doj review marijuana scheduled federal law,USA,Health,3452,2022-11-29 20:43:27+00:00
3247,JoeBiden,world changing either shape shaped believe enormous opportunity build back country even better count join us,USA,Society & Culture,3430,2022-11-29 13:03:22+00:00
3248,JoeBiden,congressional republicans doubling extreme position proposal national abortion ban means even live state extremist republican officials running show right choose still risk,USA,Politics & Government,3392,2022-11-28 18:29:08+00:00
3249,JoeBiden,wish could say republicans supported progress reducing health care costs strengthening medicare would good america actually came time something inflation around kitchen table every one voted,USA,Health,3257,2022-11-28 13:08:51+00:00
3250,JoeBiden,congress codify protections roe v wade right short handful votes way going happen american people vote november,USA,Politics & Government,3059,2022-11-28 05:39:29+00:00
3251,JoeBiden,signed bipartisan safer communities act law first major gun safety legislation nearly 30 years im going stop get assault weapons ban passed,USA,Politics & Government,2955,2022-11-27 15:21:59+00:00
3252,JoeBiden,maga republicans dont clue power women find,USA,Politics & Government,2939,2022-11-26 22:45:55+00:00
3253,JoeBiden,going sit let republicans throughout country enact extreme policies threaten access basic health care thats taken number actions protect access reproductive health care including emergency medical care,USA,Health,2923,2022-11-25 23:35:08+00:00
3254,JoeBiden,years check high fast big pharma raise drug prices thanks inflation reduction act ends big pharma tries raise drug prices faster inflation theyll penalized rebate money medicare,USA,Health,2657,2022-11-25 20:11:44+00:00
3255,JoeBiden,youre medicare diabetes insulin going capped 35 month,USA,Health,2653,2022-11-25 15:25:27+00:00
3256,JoeBiden,senator ron johnson said republicans get control washington theyre coming affordable care act denying protections anyone preexisting condition guys never stop,USA,Politics & Government,2642,2022-11-25 12:59:35+00:00
3257,JoeBiden,get folks building better america,USA,Society & Culture,2484,2022-11-24 23:08:21+00:00
3258,JoeBiden,today announced 60 million funding help coastal areas puerto rico become better prepared storms addition nearly 700 million infrastructure investments puerto rico announced since signed bipartisan infrastructure law,USA,Politics & Government,2351,2022-11-24 17:00:09+00:00
3259,JoeBiden,dad used say joey dont compare almighty compare alternative heres deal democrats want codify roe republicans want national ban abortion choice clear,USA,Politics & Government,2349,2022-11-24 13:18:24+00:00
3260,JoeBiden,republicans always talking deficit well guess last guy increased debt tax cuts big corporations penny paid year weve reduced deficit 1 trillion,USA,Politics & Government,2328,2022-11-24 00:02:43+00:00
3261,Pontifex,divine mercy sunday certain interpreting feelings faithful throughout world direct grateful thought memory saint john paul ii object offensive unfounded inferences past days,Vatican city,Health,82215,2022-11-23 20:05:42+00:00
3262,Pontifex,let us praytogether victims war continue sow death horrific ways asking god world might never experience shock violent death human hand awe life gives renews grace,Vatican city,Health,45381,2022-11-23 16:05:10+00:00
3263,Pontifex,express closeness brothers sisters celebrating easter today dear brothers sisters may risen lord fill holy spirit happy easter,Vatican city,Society & Culture,38360,2022-11-23 12:58:21+00:00
3264,Pontifex,wounds risen jesus signs love overcomes hatred pardon disarms revenge life conquers death gospeloftheday jn 20193 divinemercy,Vatican city,Society & Culture,35560,2022-11-22 18:40:40+00:00
3265,Pontifex,today world torn always war distancing god need fathers mercy let us praytogether divinemercy,Vatican city,Society & Culture,34149,2022-11-22 13:06:35+00:00
3266,Pontifex,let us welcome grace christs resurrection let us renewed gods mercy let us allow power love transform lives let us become agents mercy justice peace flourish world,Vatican city,Society & Culture,26824,2022-11-22 01:00:00+00:00
3267,Pontifex,wounds passages openings imitating wounds lord allow gods mercy enter grace changes lives makes us artisans peace reconciliation,Vatican city,Society & Culture,25290,2022-11-21 21:52:21+00:00
3268,Pontifex,60 years ago st john xxiii addressed encyclical pacem terris church world invite everyone read timely ever pray heads nations might allow inspire projects decisions,Vatican city,Health,23337,2022-11-21 21:52:20+00:00
3269,Pontifex,brothers sisters filled joy risen christ let us ask grace church moving community missionary disciples taking initiative committed proclaim gospel peace mercy generalaudience easter,Vatican city,Society & Culture,22574,2022-11-21 17:14:20+00:00
3270,Pontifex,hope spent feel loneliness hearts inner weariness torment sin fear failure let us return jesus one always defeats death always renews life easter,Vatican city,Society & Culture,21680,2022-11-21 13:04:42+00:00
3271,Pontifex,gospeloftoday lets us relive womens encounter risen jesus easter morning jesus meets going announce beautiful proclaim lord lord comes us easter,Vatican city,Health,21038,2022-11-20 14:29:44+00:00
3272,Pontifex,let us make haste surmount conflicts divisions open hearts greatest need let us hasten pursue paths peace fraternity,Vatican city,Society & Culture,18985,2022-11-20 00:17:25+00:00
3273,Pontifex,may allow experience amazement joyful proclamation easter light illumines darkness gloom often world finds enveloped,Vatican city,Society & Culture,18892,2022-11-19 22:39:10+00:00
3274,Pontifex,jesus living one us forever let church world rejoice today hopes longer come wall death lord built us bridge life,Vatican city,Health,18692,2022-11-19 18:18:49+00:00
3275,Pontifex,easter,Vatican city,Business & Finance,18470,2022-11-19 17:47:50+00:00
3276,Pontifex,rise start anew take journey always need return galilee go back living concrete palpable memory first encounter,Vatican city,Society & Culture,18274,2022-11-18 23:02:25+00:00
3277,Pontifex,let us revive beauty moment realized alive made lord lives let us return galilee let us return galilee place first encountered let us rise new life,Vatican city,Society & Culture,18215,2022-11-18 20:15:18+00:00
3278,Pontifex,today power easter calls roll away every stone disappointment mistrust lord expert rolling back stones sin fear wants illuminate sacred memory beautiful memory make relive first encounter,Vatican city,Society & Culture,18141,2022-11-18 13:27:31+00:00
3279,Pontifex,viacrucis goodfriday,Vatican city,Society & Culture,17891,2022-11-17 23:21:24+00:00
3280,Pontifex,cross jesus refused yield despair prayed entrusted father abandonment continued love forgive crucifiers jesus abandonment asks us see heart many abandoned christs,Vatican city,Society & Culture,17583,2022-11-17 13:02:55+00:00
3281,Pontifex,without lords spirit christian life without anointing holiness fitting today birthday priesthood acknowledge origin ministry life vitality every pastor holythursday,Vatican city,Health,17460,2022-11-16 13:16:42+00:00
3282,Pontifex,holy days lets draw near crucified one lets place stripped take honest look removing whatever superfluous lets look wounded place wounds lets let jesus regenerate hope us holyweek,Vatican city,Society & Culture,17348,2022-11-15 13:05:21+00:00
3283,Pontifex,cross forgiveness poured forth fraternal love reborn cross makes us brothers sisters holyweek,Vatican city,Society & Culture,17212,2022-11-14 13:22:48+00:00
3284,Pontifex,days holy week let us praytogether intensely wartorn people ukrainia peoples experiencing war gods help paths peace might opened,Vatican city,Society & Culture,16491,2022-11-13 23:28:20+00:00
3285,Pontifex,god chose enter human history difficult way possible cross way one could ever desperate able find even midst anguish abandonment god arrived place didnt think could,Vatican city,Society & Culture,16400,2022-11-13 23:27:47+00:00
3286,Pontifex,abandoned christ stirs us seek love abandoned people need jesus abandoned one saved us descending depths human condition palmsunday,Vatican city,Society & Culture,15799,2022-11-13 15:34:48+00:00
3287,Pontifex,god god forsaken mt 2746 words bring us heart christs passion culmination sufferings bore save us palmsunday,Vatican city,Health,15771,2022-11-12 21:07:36+00:00
3288,Pontifex,cross christ put solidarity us us say failures desolation feel betrayed abandoned jesus feel cant take anymore unanswered whys,Vatican city,Society & Culture,15717,2022-11-11 13:01:30+00:00
3289,Pontifex,thank everyone closeness prayer entrust sick mary especially youngest like met oncology ward gemelli let us pray suffer loss dear ones work hospitals takes courage admire,Vatican city,Health,15602,2022-11-10 13:07:37+00:00
